fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url,latitude,longitude
Cardinali,237743,Chácara com 04 dormitórios,Rural,Chacara com Condominio,Locacao,"5.556,00",,.,1,,São Carlos,SP,,4.0,,5.0,20.0,,450.0,,,"Locação de chácara em condomínio no bairro Recanto dos Pássaros, em São Carlos/SP. A propriedade possui 4 dormitórios e conta com 20 vagas de garagem. A área total é de 3.000,00 m², com uma área construída de 450,00 m². Ideal para quem busca conforto e tranquilidade em meio à natureza. Entre em contato para mais informações ou agendar uma visita.
Área de lazer separada da casa composta: 
2 banheiros 
1 churrasqueira 
1 quarto 
Revistada ao redor com toldos 
Com o espaço coberto de 100 metros quadrados 
Lavanderia 
Casa avarandada 
3 quartos 
3 banheiros 
Sala 
Cozinha ( americana ) 
Área externa preparada para escritório 
Área coberta para academia 
Garagem 
Campo de futebol 
Árvores frutíferas 
Fruta do conde 
Caqui 
Cereja 
Seringuela 
Manga 
Pitanga 
Uvaia 
Carambola 
Genipapu e muito mais !",https://www.cardinali.com.br/alugar/Sao-Carlos/Rural/Chacara-com-Condominio/Sem-Bairro/237743,-21.993173,-47.3333435
Cardinali,237741,apartamento de dois dormitórios.,Apartamento,Padrao,Locacao,"1.900,00",,1,1,Recreio São Judas Tadeu,São Carlos,SP,,2.0,,1.0,1.0,,,49.21,,"Locação de Apartamento Padrão no bairro Recreio São Judas Tadeu em São Carlos/SP. 
Portaria 24 horas.
O imóvel possui 2 dormitórios, 1 garagem, área útil de 49,21 m² e área total de 60,00 m². 
Se precisar de mais informações ou detalhes sobre o apartamento, estou à disposição!",https://www.cardinali.com.br/alugar/Sao-Carlos/Apartamento/Padrao/Recreio-Sao-Judas-Tadeu/237741,-22.0339499,-47.8662214
Cardinali,237736,apartamento de dois dormitórios.,Apartamento,Padrao,Locacao,"2.000,00",,"480,00","210,00",Parque Faber Castell I,São Carlos,SP,,2.0,1.0,1.0,1.0,,,,,"Locação de Apartamento no bairro Parque Faber Castell I, São Carlos/SP. 
portaria 24 horas.
O imóvel possui 2 dormitórios, 1 vaga de garagem, área útil de 63,90 m² e área total de 74,00 m². 
Ideal para quem busca conforto e praticidade em uma localização tranquila. 
Entre em contato para mais informações e agendar uma visita!",https://www.cardinali.com.br/alugar/Sao-Carlos/Apartamento/Padrao/Parque-Faber-Castell-I/237736,,
Cardinali,237733,Apartamento de 3 dormitórios.,Apartamento,Padrao,Locacao,"1.650,00",,"445,00","91,00",Parque Santa Monica,São Carlos,SP,,3.0,1.0,1.0,2.0,,,,,"Locação de Apartamento no Parque Santa Monica

portaria 24 horas.

- Tipo: Apartamento Padrão
- Dormitórios: 3
- Garagens: 2
- Área Útil: 72,00 m²
- Área Total: 92,00 m²
- Localização: São Carlos/SP

Para mais informações ou agendar uma visita, entre em contato.",https://www.cardinali.com.br/alugar/Sao-Carlos/Apartamento/Padrao/Parque-Santa-Monica/237733,-22.0111436,-47.9028055
Cardinali,237717,Barracão comercial na principal avenida da cidade,Comercial,Barracao,Locacao,"15.000,00",,",",285,Centro,São Carlos,SP,,,,1.0,20.0,,350.0,,750.0,"Você está em busca de uma oportunidade única para expandir seu negócio? Apresentamos um barracão comercial disponível para locação no coração do bairro Centro de São Carlos/SP. 

Detalhes do Imóvel:

- Localização: Centro de São Carlos/SP
- IPTU Isento
- Salão 285 m²
-Escritório 6x4m²
- Recepção
-Cozinha e banheiro.
- 350m² no fundo do barracão.
- Área Construída: 350,00 m²
- Área do Terreno: 750,00 m²
- Garagens: 20 vagas disponíveis

Características do Imóvel:

- Amplo espaço interno, ideal para diversas atividades comerciais.
- Estrutura bem distribuída, permitindo a personalização do ambiente conforme a necessidade do seu negócio.
- Área externa que pode ser utilizada como estacionamento ou espaço de manobra.
- Localização privilegiada, com fácil acesso a principais vias da cidade, proporcionando visibilidade e conveniência para clientes e fornecedores.
- Proximidade de comércios, serviços e transporte público, facilitando a circulação de pessoas.

Diferenciais:

- Grande capacidade de estacionamento com 20 garagens, oferecendo conforto e praticidade para clientes e colaboradores.
- Potencial para diferentes segmentos, como lojas, centros de distribuição, oficinas, entre outros.
- Oportunidade de instalação em uma área movimentada, que valoriza seu negócio.


Não perca essa chance de estabelecer sua empresa em um espaço estratégico e amplo. Agende uma visita e venha conhecer pessoalmente essa excelente oportunidade!

Para mais informações e agendamento de visitas, entre em contato conosco. Estamos à disposição para atender você!",https://www.cardinali.com.br/alugar/Sao-Carlos/Comercial/Barracao/Centro/237717,-22.0220194,-47.8929316
Cardinali,237715,Casa de dois dormitórios,Casa,Padrao,Locacao,"1.500,00",,",","81,00",Jardim Jockey Clube,São Carlos,SP,,2.0,,1.0,2.0,,,,180.0,"Locação de Casa no Jardim Jockey Clube, São Carlos/SP

- Tipo: Casa Padrão
- Dormitórios: 2
- Garagens: 2
- Área Construída: 150,00 m²
- Área do Terreno: 180,00 m²

Essa casa é ideal para quem busca conforto e praticidade em uma localização tranquila. Para mais informações ou agendar uma visita, entre em contato!",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Padrao/Jardim-Jockey-Clube/237715,-21.9802119,-47.8999415
Cardinali,237707,Salão Comercial.,Comercial,Salao,Locacao,"2.556,00",,1,"150,00",Vila Prado,São Carlos,SP,,,,1.0,,,150.0,,150.0,"Locação de Salão Comercial no bairro Vila Prado, em São Carlos/SP. 
O imóvel possui área construída de 150,00 m² e área total de terreno de 150,00 m². 
Para mais informações sobre valores e condições, entre em contato.",https://www.cardinali.com.br/alugar/Sao-Carlos/Comercial/Salao/Vila-Prado/237707,-22.0284065,-47.8991745
Cardinali,237706,APARTAMENO EM EXCELENTE LOCALIZAÇÃO NA CIDADE DE SÃO CARLOS/SP,Apartamento,Padrao,Venda,"2.112,00","300.000,00","250,00","67,00",Jardim Macarengo,São Carlos,SP,,1.0,,1.0,1.0,,,32.0,,"Apartamento em São Carlos/SP
Localização: Jardim Macarengo, região central de São Carlos/SP
Características do Imóvel:
Apartamento
Quartos: 01 dormitório
01 vaga de garagem
Sala bem iluminada
Este apartamento é uma excelente oportunidade tanto para moradia universitária quanto para investimento. 
Com sua localização central, oferece fácil acesso a universidades e a diversas comodidades da cidade. 
O ambiente é acolhedor e bem iluminado, ideal para quem busca conforto e praticidade.
Não perca essa chance de garantir um imóvel em uma das melhores regiões de São Carlos!
Fale conosco e agende sua visita.",https://www.cardinali.com.br/comprar/Sao-Carlos/Apartamento/Padrao/Jardim-Macarengo/237706,-22.0072191,-47.8883442
Cardinali,237705,Locação de um barracão comercial,Comercial,Barracao,Locacao,"7.500,00",,.,2,Jardim Sao Carlos,São Carlos,SP,,,,2.0,20.0,,260.0,,260.0,"Para a locação de um barracão comercial no bairro Jardim São Carlos em São Carlos/SP, com as seguintes características:
Pé direito 5 mts
Chão com piso frio
2 banheiros
2 salas
1 copa
Próximo ao SESC
- 20 garagens
- Área construída: 260,00 m²
- Área do terreno: 260,00 m²

É importante verificar a documentação do imóvel, as condições do contrato de locação e se o local atende às necessidades do seu negócio. Recomendo entrar em contato com corretores locais ou imobiliárias para mais informações sobre disponibilidade, preço e condições de locação.",https://www.cardinali.com.br/alugar/Sao-Carlos/Comercial/Barracao/Jardim-Sao-Carlos/237705,-22.018327,-47.8999293
Cardinali,237704,locação comercial em São Carlos,Comercial,Salao,Locacao,"3.500,00",,",","50,00",Vila Prado,São Carlos,SP,,,,2.0,15.0,,300.0,,300.0,"Você está buscando informações sobre uma locação comercial em São Carlos/SP, especificamente um salão localizado no bairro Vila Prado. O imóvel possui 300 m² de área construída e 300 m² de área de terreno, além de contar com 15 garagens. Essa configuração pode ser ideal para diversos tipos de negócios, oferecendo amplo espaço e comodidade para clientes e funcionários.
Pé direito 4 mts
Piso intertravado
Duas entradas

Se precisar de mais detalhes, como preço de locação, condições contratuais ou informações sobre a infraestrutura do imóvel, recomendo entrar em contato com uma imobiliária local ou consultar anúncios online.",https://www.cardinali.com.br/alugar/Sao-Carlos/Comercial/Salao/Vila-Prado/237704,-22.0284065,-47.8991745
Cardinali,237703,Apartamento de 3 dormitórios sendo 1 suíte,Apartamento,Padrao,Locacao,"3.000,00",,"1.100,00","340,00",Parque Faber Castell I,São Carlos,SP,,3.0,1.0,1.0,2.0,,,,,"Locação de apartamento padrão no bairro Parque Faber Castell I, São Carlos/SP. 
portaria 24 horas.
O imóvel possui 3 dormitórios, 2 vagas de garagem, área útil de 90,00 m² e área total de 110,00 m². 
Para mais informações ou agendar uma visita, entre em contato.",https://www.cardinali.com.br/alugar/Sao-Carlos/Apartamento/Padrao/Parque-Faber-Castell-I/237703,,
Cardinali,237697,"Chácara para locação no bairro Parque Itaipu, em São Carlos/SP",Rural,Chacara com Condominio,Locacao,"5.000,00",,.,"700,00",Parque Itaipu,São Carlos,SP,,3.0,,4.0,,25000.0,274.0,,,"Chácara para locação no bairro Parque Itaipu, em São Carlos/SP. A propriedade conta com uma área total de 25.000 m² e uma área construída de 274 m². Possui 3 dormitórios, ideal para quem busca um espaço tranquilo e aconchegante em meio à natureza. O condomínio oferece segurança e comodidade. Para mais informações, entre em contato.",https://www.cardinali.com.br/alugar/Sao-Carlos/Rural/Chacara-com-Condominio/Parque-Itaipu/237697,-22.0639258,-47.8089166
Cardinali,237695,Casa 2 Dormitórios com garagem para 2 carros e quintal,Casa,Padrao,Locacao,"2.334,00",,1,"95,50",Centro,São Carlos,SP,,2.0,,1.0,,220.0,110.93,,,"Apresentamos uma excelente oportunidade de locação de uma casa padrão no coração do Centro de São Carlos, ideal para quem busca praticidade e conforto em uma localização privilegiada. 

Características do Imóvel:
- Dormitórios: 2 dormitórios amplos, proporcionando um ambiente aconchegante e arejado.
- Sala de TV
- Sala de Jantar
- Armários.
- 1 Vaga de Garagem coberta. 
- Área Total: 220,00 m², oferecendo amplo espaço para diversas atividades.
- Área Construída: 110,93 m², com uma distribuição inteligente que otimiza o aproveitamento do espaço.

Ambientes:
- Sala de estar espaçosa, ideal para receber amigos e familiares.
- Cozinha funcional com espaço para refeições, perfeita para o dia a dia.
- Banheiro bem localizado e com boa ventilação.
- Quintal nos fundos, proporcionando um espaço ao ar livre para relaxar ou cultivar um jardim.

Localização:
Situada no Centro de São Carlos, a casa oferece fácil acesso a uma variedade de serviços e comodidades, como:
- Supermercados
- Escolas
- Restaurantes
- Transporte público
- Praças e áreas de lazer

Condições de Locação:
- Valor do aluguel: a consultar
- Garantias: a serem discutidas


Venha conhecer seu novo lar!",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Padrao/Centro/237695,-22.0220194,-47.8929316
Cardinali,237693,Casa 3 dormitórios sendo 1 suíte com 2 vagas de garagem.,Casa,Padrao,Locacao,"4.000,00",,1,"210,00",Vila Brasília,São Carlos,SP,,3.0,1.0,2.0,2.0,,,,,"Descubra o seu novo lar na charmosa Vila Brasília! Esta excelente casa padrão está disponível para locação e oferece um espaço ideal para você e sua família.

Características do Imóvel:

- Dormitórios: 3 amplos dormitórios, proporcionando conforto e privacidade para todos.
- Garagens: 2 vagas de garagem, garantindo segurança e praticidade para os seus veículos.
- Área Construída: 248,00 m², oferecendo um espaço generoso para atividades diárias e momentos de lazer.
- Área do Terreno: 300,00 m², com amplo quintal, perfeito para crianças brincarem ou para a criação de um jardim.
- Localização: Situada no tranquilo e acolhedor bairro Vila Brasília, a casa está próxima a escolas, supermercados e demais facilidades que a região oferece.

Diferenciais:

- Ambientes arejados e bem iluminados.
- Quintal espaçoso, ideal para confraternizações e momentos de lazer em família.
- Cozinha prática, com espaço para armários planejados.
- Sala ampla, perfeita para receber amigos e familiares.

Condições de Locação:

- Valor do aluguel: Consulte-nos para mais informações.
- Aceitamos propostas e garantias.
- Imóvel disponível para visitas, agende já a sua!

Não perca essa oportunidade de viver com conforto e qualidade na Vila Brasília. Entre em contato e agende sua visita!",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Padrao/Vila-Brasilia/237693,-21.9991353,-47.8848872
Cardinali,237686,Salão comercial no centro de São Carlos.,Comercial,Salao,Locacao,"7.778,00",,1,"2.164,49",Centro,São Carlos,SP,,,,3.0,,,530.0,,530.0,"Para locação, disponível um salão comercial localizado no bairro Jardim Brasil, em São Carlos/SP.
 O imóvel possui uma área construída de 530,00 m² e uma área total de terreno de 530,00 m². 
Ideal para diversos tipos de negócios. 
Se você estiver interessado ou precisar de mais informações, estarei à disposição para ajudar!",https://www.cardinali.com.br/alugar/Sao-Carlos/Comercial/Salao/Centro/237686,-22.0220194,-47.8929316
Cardinali,237674,casa de dois dormitórios.,Casa,Sobrado,Locacao,"1.500,00",,1,"58,50",Jardim Jockey Clube,São Carlos,SP,,2.0,,1.0,1.0,,,,156.0,"Locação de Casa - Sobrado no bairro Jardim Jockey Clube

- Dormitórios: 2
- Garagens: 1
- Área construída: 100,00 m²
- Área do terreno: 156,00 m²
- Localização: São Carlos/SP

Se precisar de mais informações ou detalhes sobre a locação, fique à vontade para perguntar!",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Sobrado/Jardim-Jockey-Clube/237674,-21.9802119,-47.8999415
Cardinali,237672,Apartamento mobiliado com armários planejado,Apartamento,Padrao,Locacao,"1.889,00",,"420,00","70,00",Recreio São Judas Tadeu,São Carlos,SP,,2.0,,1.0,1.0,,,58.0,,"Apartamento mobiliado com armários planejado
Portaria 24 horas
Locação de Apartamento no bairro Loteamento Green View Village, Indaiatuba/SP. O imóvel possui 2 dormitórios e 1 vaga de garagem, com área útil de 58,00 m² e área total de 50,00 m². Para mais informações, entre em contato.",https://www.cardinali.com.br/alugar/Sao-Carlos/Apartamento/Padrao/Recreio-Sao-Judas-Tadeu/237672,-22.0339499,-47.8662214
Cardinali,237658,Casa 02 dormitórios,Casa,Padrao,Locacao,"1.667,00",,",","30,00",Jardim Beatriz,São Carlos,SP,,2.0,,1.0,2.0,,,,125.0,"Locação de casa padrão no bairro Jardim Beatriz, São Carlos/SP. A residência possui 2 dormitórios, 2 garagens, área construída de 61,00 m² e área de terreno de 125,00 m². Ideal para quem busca conforto e praticidade em uma localização tranquila. Entre em contato para mais informações e agendar uma visita.",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Padrao/Jardim-Beatriz/237658,-22.0399963,-47.9055823
Cardinali,237647,casa de 3 dormitórios sendo um suíte,Casa,Padrao,Locacao,"3.889,00",,"160,45","189,00",Parque Fehr,São Carlos,SP,,3.0,1.0,1.0,2.0,,,,,"Casa disponível para locação no bairro Parque Fehr, em São Carlos/SP. 
A propriedade possui 3 dormitórios e 2 vagas de garagem, com uma área construída de 200,00 m² e um terreno de 250,00 m².
 Ideal para quem busca conforto e espaço em uma localização tranquila. 
Para mais informações, entre em contato.",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Padrao/Parque-Fehr/237647,-21.9796546,-47.936367
Cardinali,237645,Excelente localização próximo Supermercado Arco-íris,Casa,Padrao,Locacao,"2.750,00",,.,"145,16",Jardim Santa Paula,São Carlos,SP,,3.0,2.0,1.0,2.0,,,,,"IMÓVEL NÃO ESTÁ MOBILIADO
Casa para locação no bairro Jardim Santa Paula, em São Carlos/SP. A propriedade possui 3 dormitórios, 2 garagens e uma área construída de 250,00 m² em um terreno de 360,00 m². Ideal para famílias que buscam conforto e espaço. Entre em contato para mais informações e agendar uma visita!",https://www.cardinali.com.br/alugar/Sao-Carlos/Casa/Padrao/Jardim-Santa-Paula/237645,-22.0003467,-47.9027189
